Title,Price,Brand,Model,Link
Zalman CPU Fan Cooling,9.99,Zalman,CNPS2X,https://amazon.com/dp/B00DKTOZTU?tag=pcbuilder00-20
"ARCTIC Alpine 12 LP - CPU Cooler for Intel Sockets 115x and 1200, with 92 mm PWM Fan, Low Profile, up to 75 W Cooling Power",10.94,ARCTIC,Alpine 12 LP,https://amazon.com/dp/B07HJ3DWQ2?tag=pcbuilder00-20
Thermaltake Gravity i2 95W Intel LGA 1156/1155/1150/1151 92mm CPU Cooler,11.99,Thermaltake,Gravity i2,https://amazon.com/dp/B00O4UIZ86?tag=pcbuilder00-20
"ARCTIC Alpine 17 - CPU Cooler, 92 mm PWM Fan, Radial Heatsink, Top Blower, Intel LGA 1700, 4-pin Connector, 100-2000 RPM",11.99,ARCTIC,ACALP00040A,https://amazon.com/dp/B09SHV7LZ3?tag=pcbuilder00-20
"ARCTIC Alpine 23 - Compact AMD CPU Cooler for AM4, Thermal Compound MX-2 pre-Applied, Computer",11.99,ARCTIC,Alpine 23,https://amazon.com/dp/B08PZGM4TW?tag=pcbuilder00-20
"Theta 20 PWM - Prozessorkühler - (Socket 1156, Socket 1155)",12.49,DEEP COOL,THETA 20 PWM,https://amazon.com/dp/B0050K4MYK?tag=pcbuilder00-20
Intel E97379-001 Core i3/i5/i7 Socket 1150/1155/1156 4-Pin Connector CPU Cooler With Aluminum Heatsink and 3.5-Inch Fan For Desktop PC Computer,12.59,Intel,E97379-001,https://amazon.com/dp/B004XJNC0O?tag=pcbuilder00-20
"ARCTIC Alpine 17 CO - CPU Cooler, 92 mm PWM Fan, Radial Heatsink, Top Blower, Intel LGA 1700, 4-pin Connector, Ball Bearing for Continuous Operation, 250-2700 RPM",12.99,ARCTIC,Alpine 17 CO,https://amazon.com/dp/B09SHW7N48?tag=pcbuilder00-20
"ARCTIC Alpine 23 CO - Compact AMD CPU Cooler for AM4, Thermal Compound MX-2 pre-Applied, for Continous Operation, Computer, PC",12.99,ARCTIC,Alpine 23,https://amazon.com/dp/B08QNBBVH5?tag=pcbuilder00-20
Thermaltake UX100 5V Motherboard ARGB Sync 16.8 Million Colors 15 Addressable LED Intel/AMD Universal Socket Hydraulic Bearing 65W CPU Cooler,13.99,Thermaltake,UX100,https://amazon.com/dp/B07WW26KV7?tag=pcbuilder00-20
"Cooler Master Hyper T20 Compact CPU Air Cooler, 95mm Fan, 2 Copper Direct Contact Heat Pipe for AMD Ryzen AM4/Intel LGA1200/1151",14.21,Cooler Master,Hyper T20,https://amazon.com/dp/B07X8TXG7T?tag=pcbuilder00-20
StarTech.com 95mm Socket T 775 CPU Cooler Fan with Heatsink - socket 775 cooler - lga 775 cooler,14.95,StarTech,FAN775E,https://amazon.com/dp/B000RLH2GW?tag=pcbuilder00-20
"Thermaltake Gravity i3 Intel LGA 1700 Cocket, 95W CPU Cooler",14.99,Thermaltake,Gravity i3,https://amazon.com/dp/B09XGHQVFJ?tag=pcbuilder00-20
Thermaltake 7-bladed 92mm 4-Pins PWM Aluminum Extrusion CPU Cooling Fan,14.99,Thermaltake,CLP0556,https://amazon.com/dp/B002RWJGI6?tag=pcbuilder00-20
"Thermaltake 95W Gravity A2 CPU Cooler, 92mm 4-Pins PWM 1200~3500rpm Aluminum Extrusion CPU Cooling Fan for AMD AM5 AM4 CL-P078-AL09WT-A",14.99,Thermaltake,Gravity A2,https://amazon.com/dp/B08T1NMSVX?tag=pcbuilder00-20
Cooler Master i30 CPU Cooler - 92mm Low Noise Cooling Fan & Heatsink (RH-I30-26FK-R1)- for Intel Socket LGA 1150 / 1151 / 1155 / 1156 (i30),14.99,Cooler Master,i30,https://amazon.com/dp/B07QQXCVVR?tag=pcbuilder00-20
"Thermalright AssassinX120 SE ARGB White CPU Air Cooler, AX120 SE ARGB, 4 Heat Pipes, TL-C12CW-S PWM Quiet CPU Fan with S-FDB Bearing, for AMD AM4/AM5/Intel 1700/1150/1151/1200",17.42,Thermalright,AX120 SE ARGB WHITE-D2,https://amazon.com/dp/B09S34899X?tag=pcbuilder00-20
"Thermalright Assassin X 90 SE CPU Air Cooler, 4 Heat Pipes, TL-G9B PWM Fan",17.9,Thermalright,AX90SE,https://amazon.com/dp/B0BNHQB85D?tag=pcbuilder00-20
"Cooler Master A71C ARGB CPU Air Cooler for AMD Ryzen, Anodized Black Aluminum Fins, Copper Insert Base, MF120 120m, Addressable RGB Lighting",17.99,Cooler Master,A71C,https://amazon.com/dp/B081W9NRLG?tag=pcbuilder00-20
Toptekits i50 CPU Cooler - 92mm Low Noise Cooling Fan & Heatsink(RH-I50-20FK-R1) - for Intel Socket LGA 1150/1151 / 1155/1156 (i50),17.99,Toptekits,i50,https://amazon.com/dp/B07QNP4V84?tag=pcbuilder00-20
DEEP COOL GAMMAXX GTE V2 for Intel LGA1151/1150/1155/1366 AMD AM4/AM3+/AM3/AM2+/AM2/FM2+/FM2/FM1,17.99,DEEP COOL,GAMMAXX GTE V2,https://amazon.com/dp/B082CZW3RK?tag=pcbuilder00-20
EverCool Intel Pentium 4 D Core 2 LGA 2011 All Speed CPU Cooler Fan,18,Evercool,HPFI-10025,https://amazon.com/dp/B07Q1YWQWC?tag=pcbuilder00-20
"Antec CPU Cooler, A30, 92 mm LED Fan Fan for Intel LGA 775/1150/1151/1155/1156 & AMD Socket  FM1/AM3/AM3+/AM2+/AM2/AM4",18.99,Antec,A30,https://amazon.com/dp/B01HLAHDWE?tag=pcbuilder00-20
SilverStone Technology Nitrogen Series Low Profile CPU Cooler,18.99,SilverStone Technology,RL-NT09-115X,https://amazon.com/dp/B01BVC8IVS?tag=pcbuilder00-20
SilverStone Technology SST-NT07-115X-USA LGA1150/1151/1155/1156 CPU Cooler Low Profile 23mm Tall for 65W TDP Support with 80mm PWM Fan,19,SilverStone Technology,SST-NT07-115X-USA,https://amazon.com/dp/B07QQ3SV8K?tag=pcbuilder00-20
"EVERCOOL EC-NK804A-925EP CPU Cooling Fan, Socket 754/939/940/AM2, Aluminum",19.49,Evercool,623,https://amazon.com/dp/B009D3HJTA?tag=pcbuilder00-20
"Thermalright Assassin X120 Refined SE CPU Air Cooler, 4 Heat Pipes, TL-C12 PWM Fan, Aluminium Heatsink Cover, AGHP Technology, for AMD AM4/AM5/Intel LGA 1150/1151/1155/1156/1200/1700 (AX120 R SE)",19.9,Thermalright,AX120 Refined SE,https://amazon.com/dp/B09LHBFPJ6?tag=pcbuilder00-20
SilenX EFZ-92HA2 Effizio 92mm CPU Cooler,19.95,SilenX,EFZ-92HA2,https://amazon.com/dp/B006A9ZUNM?tag=pcbuilder00-20
SilenX EFZ-100HA2 Effizio 100mm CPU Cooler,19.95,SilenX,EFZ-100HA2,https://amazon.com/dp/B005Z1QHA6?tag=pcbuilder00-20
"upHere CPU Cooler with 4 Direct Contact Heatpipes, Blue LED Fan",19.98,upHere,C92,https://amazon.com/dp/B01IVQYDB6?tag=pcbuilder00-20
Cooler Master i70 CPU Cooler - 120mm Low Noise Cooling Fan & Heatsink (RR-I70-20PK-R1),19.99,Toptekits,i70,https://amazon.com/dp/B07QNN9MW3?tag=pcbuilder00-20
Thermaltake Contac Silent 12 150W INTEL/AMD with AM4 Support 120mm PWM CPU Cooler,19.99,Thermaltake,Contac Silent 12,https://amazon.com/dp/B06X9Q1K88?tag=pcbuilder00-20
"ID-COOLING SE-214-XT ARGB White CPU Cooler 4 Heatpipes CPU Air Cooler Addressable RGB Light Sync with Motherboard(5V 3-PIN Connector) CPU Fan for Intel/AMD, LGA 1700 Compatible",19.99,ID-COOLING,SE-214-XT ARGB WHITE,https://amazon.com/dp/B09Q7XVZ2V?tag=pcbuilder00-20
"ID-COOLING SE-214-XT ARGB CPU Cooler 4 Heatpipes CPU Air Cooler Addressable RGB Light Sync with Motherboard(5V 3-PIN Connector) CPU Fan for Intel/AMD, LGA 1700 Compatible",19.99,ID-COOLING,SE-214-XT ARGB,https://amazon.com/dp/B09FDWPCWZ?tag=pcbuilder00-20
ZALMAN Computer Noise Prevention System with Ultra Slim Direct Touch Heatpipe Heatsink CPU Cooler,19.99,Zalman,CNPS8900 Quiet,https://amazon.com/dp/B0077POH8M?tag=pcbuilder00-20
"ID-COOLING DK-03i CPU Cooler for LGA1200/115X, 60mm Height Low-Profile CPU Air Cooler with Aluminum Fins, Rainbow RGB Lighting",19.99,ID-COOLING,DK-03i,https://amazon.com/dp/B0813SJ53X?tag=pcbuilder00-20
"Antec CPU Cooler, C400 120mm Blue LED CPU Cooler Fan for Intel LGA 775/1150//1151/1155/1156/1366/2011/2066 & AMD Socket",20.07,Antec,C400,https://amazon.com/dp/B01KMN6QMU?tag=pcbuilder00-20
"Thermalright Assassin King 120 SE CPU Air Cooler, 5 Heatpipes, TL-C12C PWM Fan",20.9,Thermalright,AK120 SE-d6,https://amazon.com/dp/B09YY5LQV9?tag=pcbuilder00-20
"Thermalright Assassin King 120 SE ARGB CPU Air Cooler, AK120 SE ARB, 5 Heatpipes",20.9,Thermalright,AK120 SE ARGB-d6,https://amazon.com/dp/B0B1H1B9TV?tag=pcbuilder00-20
Cooler Master Socket 1156 82-Watt CPU Cooler,20.99,Cooler Master,DP6 9EDSA,https://amazon.com/dp/B003H5BPCM?tag=pcbuilder00-20
"Thermalright Assassin King 120 SE White ARGB CPU Air Cooler, AK120 SE White ARB, 5 Heatpipes",21.9,Thermalright,AK120 SE WHITE ARGB-D6-2,https://amazon.com/dp/B0B7CZJGY7?tag=pcbuilder00-20
Cooler Master I70C Mini CPU Cooler 12cm LED Blue Light Quiet Cooling Fan for Intel 1156 1155 1151 1150 CPU Radiator 120mm PC Fan,21.99,Cooler Master,Master I70C,https://amazon.com/dp/B07Q8T2BQT?tag=pcbuilder00-20
DeepCool GAMMAXX AG400 CPU Air Cooler 220w TDP 6mm x 4 Nickel Plated Copper Heat Pipes,21.99,DeepCool,AG400,https://amazon.com/dp/B0B6FD2V1B?tag=pcbuilder00-20
"Thermalright AXP90 X47 Low Profile CPU Cooler, with 92mm TL-9015 Slim PWM Fan",22.9,Thermalright,AXP-90 X47,https://amazon.com/dp/B09CGXPVC1?tag=pcbuilder00-20
"Thermalright Assassin X120 Refined SE ARGB CPU Air Cooler, 4 Heat pipes, TL-C12C-S PWM Fan, Aluminium Heatsink Cover, AGHP Technology, for AMD AM4/AM5/Intel LGA 1150/1151/1155/1156/1200/1700 (SE ARGB)",22.9,Thermalright,Assassin X120 Refined SE,https://amazon.com/dp/B09LHLS4V4?tag=pcbuilder00-20
"ID-COOLING IS-30 30mm Height Mini-ITX Low Profile Cooler with 92x92x12mm Slim Big Airflow Fan, Black Color Theme, AM4 and LGA115X, TDP 95W",22.99,ID-COOLING,IS-30,https://amazon.com/dp/B07SQWT6BV?tag=pcbuilder00-20
"Thermalright AXP90-X53 Low Profile CPU Air Cooler, 53mm Height, TL-9015 Slim PWM Fan",23,Thermalright,AXP90 X53,https://amazon.com/dp/B08S6XM69Q?tag=pcbuilder00-20
Cooler Master AM2 / AM3 CPU Cooler,23.99,Cooler Master,DK9-7G52A-0L-GP,https://amazon.com/dp/B004X5TGO4?tag=pcbuilder00-20
"DEEPCOOL GAMMAXX400 CPU Air Cooler with 4 Heatpipes, 120mm PWM Fan and Blue LED for Intel/AMD CPUs (AM4 Compatible)",24.99,DEEP COOL,GAMMAXX 400 Blue,https://amazon.com/dp/B00JQ2YDCY?tag=pcbuilder00-20
"Zalman CNPS 8X Optima, High Performance CPU Air Cooler with Direct Tough Heat-Pipe, 100mm Shark Fin Blade Fan Applied, Easy & Simple Installment",24.99,Zalman,CNPS 8X Optima,https://amazon.com/dp/B017EVR67W?tag=pcbuilder00-20
Cooler Master Standard CPU Cooler with 80mm Fan,24.99,Cooler Master,DK9-7E52A-0L-GP,https://amazon.com/dp/B003ICXAQS?tag=pcbuilder00-20
FSP Windale 4 CPU Cooler 4 Direct Contact Heatpipes 6mm Aluminum Alloy with 120mm PWM Fan,24.99,FSP,AC401,https://amazon.com/dp/B0713S6R8Y?tag=pcbuilder00-20
Thermaltake Silent 1156 Intel LGA1156/LGA1155/LGA1151 90mm PWM CPU Cooler,24.99,Thermaltake,CLP0552,https://amazon.com/dp/B002OJTJIY?tag=pcbuilder00-20
Thermaltake TR2 M21 RX A4021 CPU Cooler for The Intel Processor 115W LGA775-Prescott,24.99,Thermaltake,A4021,https://amazon.com/dp/B000EMYF4G?tag=pcbuilder00-20
ARCTIC Alpine AM4 CO CPU Cooler,24.99,ARCTIC,Alpine AM4,https://amazon.com/dp/B07L5G3M2Z?tag=pcbuilder00-20
Cooler Master Standard CPU Cooler 775 65W,24.99,Cooler Master,CHD-00008-01-GP,https://amazon.com/dp/B004LA84IK?tag=pcbuilder00-20
"ARCTIC Freezer 7 X CO - Compact Multi-Compatible CPU Cooler for Continuous Operation, 100 mm Fan, Compatible Intel & AMD Sockets, 300-2000 RPM",25.22,ARCTIC,Freezer 7 X CO,https://amazon.com/dp/B085RWK2Z6?tag=pcbuilder00-20
Zalman CPU Fan Cooling CNPS7000V-AL(PWM),25.4,Zalman,CNPS7000V-AL(PWM),https://amazon.com/dp/B004QS0LB0?tag=pcbuilder00-20
"ARCTIC Freezer 7 X - Compact Multi-Compatible CPU Cooler, 100 mm PWM Fan, Compatible with Intel & AMD Sockets, 300-2000 RPM",25.99,ARCTIC,Freezer 7 X,https://amazon.com/dp/B084P82HRY?tag=pcbuilder00-20
Evercool HPH-9525CU 95mm Ever Lubricate CPU Cooler,25.99,Evercool,HPH-9525CU,https://amazon.com/dp/B004YITL7M?tag=pcbuilder00-20
Cooler Master Hyper h411r Small Side Flow CPU Cooler,26.33,Cooler Master,Hyper H411R,https://amazon.com/dp/B07842F3HD?tag=pcbuilder00-20
Cooler Master X Dream 4 - CPU Cooler with Aluminum Extrusion Fins,26.59,Cooler Master,RR-LEE-L911-GP,https://amazon.com/dp/B00103KTU2?tag=pcbuilder00-20
StarTech.com 95mm CPU Cooler Fan with Heatsink for Socket LGA1156/1155 - w/Pulse Width Modulation,26.87,StarTech,FAN1156PWM,https://amazon.com/dp/B006K25OE4?tag=pcbuilder00-20
"be quiet! BK030 Pure Rock Slim 2, 130W TDP, CPU Cooler",26.9,be quiet!,BK030,https://amazon.com/dp/B08YRN1621?tag=pcbuilder00-20
"Thermalright SI-100 Black CPU Air Cooler, 6?6mm Heat Pipes, TL-E12B PWM Quiet Fan",26.9,Thermalright,SI-100 BLACK,https://amazon.com/dp/B0BT9PQHRF?tag=pcbuilder00-20
"ARCTIC Freezer A13 X - Compact AMD CPU Cooler, 100 mm, 300-2000 RPM (Controlled by PWM), Fluid Dynamic Bearing, Pre-Applied MX-2 Thermal Paste",27.99,ARCTIC,Freezer A13,https://amazon.com/dp/B089NY81HT?tag=pcbuilder00-20
Antec A40 Pro Processor Cooler,27.99,Antec,A40PRO,https://amazon.com/dp/B01HLAB80C?tag=pcbuilder00-20
Intel Fan Heatsink Assembly Air 1151 Cooling BXTS15A,28.9,Intel,BXTS15A,https://amazon.com/dp/B013U542QE?tag=pcbuilder00-20
SilverStone NT07-AM2,29.89,SilverStone Technology,NT07-AM2,https://amazon.com/dp/B001NPEBL0?tag=pcbuilder00-20
"Thermalright Low Profile CPU Air Cooler with Quite 90mm TL-9015 PWM Fan, 36mm Height, 4 Heat Pipes, for AMD AM4/Intel LGA 1150/1151/1200",29.9,Thermalright,AXP90 X36,https://amazon.com/dp/B097DTVFQQ?tag=pcbuilder00-20
"Thermalright TR-TA140 EX CPU Air Cooler, 5 Heat Pipes, TL-D14X PWM Fan, Aluminium Heatsink Cover, AGHP Technology, 140 mm CPU Fan, for AMD AM4/Intel LGA 1150/1151/1155/1156/1200/2011/2066 (TA140 EX)",29.9,Thermalright,TA140 EX,https://amazon.com/dp/B097DSMXH9?tag=pcbuilder00-20
"Thermalright AK90 CPU Air Cooler, 5 Heat Pipes, 125mm Height, TL-C9B PWM Quiet Fan CPU Cooler with S-FDB Bearing, for AMD AM4/Intel 1700/1150/1151/1200/2011/2066, PC Cooler",29.9,Thermalright,Assassin King 90-D3,https://amazon.com/dp/B09NPTK38Z?tag=pcbuilder00-20
"Thermalright BA120 CPU Air Cooler, 6 Heat Pipes, TL-C12C PWM Quiet Fan CPU Cooler with S-FDB Bearing, for AMD AM4/AM5/Intel 1700/1150/1151/1200, LGA1700, PC Cooler",29.9,Thermalright,BA120,https://amazon.com/dp/B09XX5K7RR?tag=pcbuilder00-20
"Thermalright Silver Soul 110 White CPU Cooler Dual Towers, 5 Heat Pipes, 110MM Hight",29.9,Thermalright,SS110 WHITE,https://amazon.com/dp/B09KZQFJWG?tag=pcbuilder00-20
Dynatron Cooling Fan / Heatsink K5,29.93,Dynatron,K5,https://amazon.com/dp/B00D4MA8B2?tag=pcbuilder00-20
DeepCool GAMMAXX AG400 ARGB CPU Air Cooler All-Black 5V-3Pin Sync 220w TDP 6mm x 4 Copper Heat Pipes CPU Cooler with 120mm Fan PWM 2000RPM 75.89CFM for Intel LGA 1700/1200/1151/1150/1155 AMD AM5/AM4,29.99,DEEP COOL,AG400 BK ARGB,https://amazon.com/dp/B0B6FD12B5?tag=pcbuilder00-20
"ARCTIC Freezer i13 X - Compact Intel CPU Cooler, 100 mm, 300-2000 RPM (Controlled by PWM), Fluid Dynamic Bearing, Pre-Applied MX-2 Thermal Paste",29.99,ARCTIC,Freezer i13 X,https://amazon.com/dp/B089NY29SY?tag=pcbuilder00-20
"Thermaltake TOUGHAIR 310 170W TDP CPU Cooler, Intel/AMD Universal Socket (LGA 1200/1700)",29.99,Thermaltake,CL-P074-AL12BL-A,https://amazon.com/dp/B08XN7HFCF?tag=pcbuilder00-20
Thermaltake UX200 SE 5V Motherboard ARGB Sync 16.8 Million Colors 15 Addressable LED Intel/AM5/AMD (LGA 1700) Universal Socket Hydraulic Bearing 170W CPU Cooler CL-P105-AL12SW-A,29.99,Thermaltake,UX200 SE 5V,https://amazon.com/dp/B09XFKW431?tag=pcbuilder00-20
Thermaltake UX200 5V Motherboard ARGB Sync 16.8 Million Colors 15 Addressable LED Intel/AMD Universal Socket Hydraulic Bearing 130W CPU Cooler,29.99,Thermaltake,UX200 ARGB,https://amazon.com/dp/B07WTXSVGR?tag=pcbuilder00-20
ID-COOLING SE-224-XT Black CPU Cooler AM4 CPU Cooler 4 Heatpipes CPU Air Cooler 120mm PWM Fan Air Cooling for Intel/AMD,29.99,ID-COOLING,SE-224-XT,https://amazon.com/dp/B08BY9P911?tag=pcbuilder00-20
ID-COOLING SE-224-XT White CPU Cooler AM4 CPU Cooler 4 Heatpipes CPU Air Cooler 120mm PWM Fan Air Cooling for Intel/AMD,29.99,ID-COOLING,SE-224-XT WHITE,https://amazon.com/dp/B0874512QH?tag=pcbuilder00-20
ID-COOLING SE-224-XT Basic CPU Cooler AM4 CPU Cooler 4 Heatpipes CPU Air Cooler 120mm PWM Fan Air Cooling for Intel/AMD,29.99,ID-COOLING,SE 224 Basic,https://amazon.com/dp/B082V7TCSB?tag=pcbuilder00-20
Zalman Computer Noise Prevention System with Silent Fan Pure Copper Heatsink CPU Cooler,29.99,Zalman,CNPS9500AT,https://amazon.com/dp/B000HKDA0U?tag=pcbuilder00-20
Zalman CPU Fan with 92mm Fan LED,29.99,Zalman,CNPS9500A LED,https://amazon.com/dp/B000C0V5RU?tag=pcbuilder00-20
DeepCool GAMMAXX AG400 WH ARGB CPU Air Cooler All-White 5V-3Pin Sync 220w,29.99,DeepCool,AG400 WH ARGB,https://amazon.com/dp/B0B96R1BKR?tag=pcbuilder00-20
ID-COOLING SE-224-XTS Black CPU Cooler 4 Heatpipes CPU Air Cooler 120mm PWM Fan,29.99,ID-COOLING,SE-224-XTS BLACK,https://amazon.com/dp/B0BC13DSJZ?tag=pcbuilder00-20
Deepcool GAMMAXX GTE V2 CPU Air Cooler White 120MM PWM,29.99,DEEP COOL,GAMMAXX GTE V2,https://amazon.com/dp/B089LL3NTG?tag=pcbuilder00-20
ID-COOLING SE-914-XT-Basic CPU Cooler 126mm Height AM4 CPU Cooler 4 Heatpipes CPU Air Cooler 92mm PWM Fan Air Cooling for Intel/AMD,29.99,ID-COOLING,SE-914-XT,https://amazon.com/dp/B08CDD6SGX?tag=pcbuilder00-20
"Zalman CNPS10X Performa Extreme Performance CPU Cooler, Powerful 135mm Annular Fan 1500RPM",29.99,Zalman,CNPS10X PErforma,https://amazon.com/dp/B0988459ZW?tag=pcbuilder00-20
"ID-COOLING IS-50X V2 CPU Cooler Low Profile 57mm Height CPU Air Cooler 5 Heatpipes CPU Fan 120x120x15mm Slim Fan, Compatible with LGA 1700 Cooler, Intel/AMD",29.99,ID-COOLING,IS-50X V2,https://amazon.com/dp/B0B38H5QJG?tag=pcbuilder00-20
"DEEPCOOL GAMMAXX GT A-RGB, CPU Air Cooler, SYNC A-RGB Fan and Black Top Cover, Cable or Motherboard Control Supported, 4 Heatpipes, 120mm A-RGB Fan, Universal Socket Solution",30.69,DEEP COOL,GAMMAXX GT A-RGB,https://amazon.com/dp/B084Z5P1N8?tag=pcbuilder00-20
Silverstone Tek Super Slim Profile CPU Cooler,30.7,SilverStone Technology,NT07-115X,https://amazon.com/dp/B00K8PLRMM?tag=pcbuilder00-20
Thermalright AXP120-X67 White ARGB Low Profile CPU Air Cooler with Quite 120mm,30.9,Thermalright,AXP120-X67 WHITE ARGB 1700-d2,https://amazon.com/dp/B09ZL6CRCD?tag=pcbuilder00-20
SilenX EFZ-80HA3 Effizio 80mm CPU Cooler,31.09,SilenX,EFZ-80HA3,https://amazon.com/dp/B005Z1QG2K?tag=pcbuilder00-20
"ARCTIC Freezer 34 CO - CPU Fan Cooler for Intel and AMD, Pressure Optimized, 120 mm Dual Ball Bearing PWM Fan with PST Technology",32.95,ARCTIC,Freezer 34,https://amazon.com/dp/B07LGSDQC2?tag=pcbuilder00-20
Thermaltake CL-P0187 1U Active Cooling Solution,32.95,Thermaltake,CL-P0187,https://amazon.com/dp/B0009FV5PK?tag=pcbuilder00-20
"Cooler Master Hyper H412R CPU Air Cooler '4 Heatpipes, Compact Heatsink, Easy Installation",32.99,Cooler Master,Hyper H412R,https://amazon.com/dp/B076MQBZ2L?tag=pcbuilder00-20
"Thermaltake TOUGHAIR 110 140W TDP Top Flow CPU Cooler, Intel/AMD Universal Socket (LGA 1700/1200), 120mm 2000RPM High Static Pressure PWM Fan with High Performance Copper Heat Pipes CL-P073-AL12BL-A",32.99,Thermaltake,TOUGHAIR 110,https://amazon.com/dp/B08XN5FKLQ?tag=pcbuilder00-20
"Zalman CNPS 10X Performa Black, Extreme Performance CPU Cooler, LGA1700 Compatible, Powerful 135mm Annular Fan 1500RPM, 75 CFM, 180W TDP, 4 Copper Heat Pipes, STC 8 Thermal Paste Included - Black",32.99,Zalman,CNPS10X PErforma,https://amazon.com/dp/B09888CB92?tag=pcbuilder00-20
SilverStone Technology AR12-RGB Argon Series CPU Air Cooler with 120mm RGB PWM,32.99,SilverStone Technology,SST-AR12-RGB,https://amazon.com/dp/B085VLHKNJ?tag=pcbuilder00-20
SilverStone Technology AR10-115XP 3U Rackmount Server/Small Form Factor Intel CPU Cooler with Push Pin Design,32.99,SilverStone Technology,AR10,https://amazon.com/dp/B01NBNG5IZ?tag=pcbuilder00-20
Evercool Low Profile CPU Cooling Fan HPL-815,33,Evercool,HPL-815EP,https://amazon.com/dp/B00HJ0JGCM?tag=pcbuilder00-20
"Thermalright BA120 ARGB CPU Air Cooler, 6 Heat Pipes, TL-C12CG-S PWM Quiet Fan CPU Cooler with S-FDB Bearing, forAM5 AMD AM4/Intel LGA 1700/1150/1151/1200, PC Cooler",33.9,Thermalright,BA120 ARGB-D3-2,https://amazon.com/dp/B09NXF7SCC?tag=pcbuilder00-20
"ARCTIC Freezer i13 X CO - Compact Intel CPU Cooler, 100 mm, 300-2000 RPM (Controlled by PWM), Fluid Dynamic Bearing",34.64,ARCTIC,Freezer i13 X,https://amazon.com/dp/B08C7KRH4J?tag=pcbuilder00-20
"Thermalright Silver Soul 135 White Dual Tower CPU Air Cooler, 6x6mm Heat Pipes",34.9,Thermalright,SS 135 White-1700-d3,https://amazon.com/dp/B09TZR2TW6?tag=pcbuilder00-20
Thermalright AXP-120-X67 Black ARGB Low Profile CPU Air Cooler,34.9,Thermalright,AXP120-X67 BLACK ARGB 1700-d2,https://amazon.com/dp/B0B1DHVJG8?tag=pcbuilder00-20
"Cooler Master Hyper 212 Black Edition CPU Air Cooler, Silencio FP120 Fan, Anodized Gun-Metal Black, Brushed Nickel Fins, 4 Copper Direct Contact Heat Pipes for AMD Ryzen/Intel LGA1700/1200/1151",34.99,Cooler Master,Hyper 212 Black Edition,https://amazon.com/dp/B09KX9V4CT?tag=pcbuilder00-20
"ARCTIC Freezer 34 - Tower CPU Cooler for Intel and AMD, Pressure-Optimised 120 mm PWM Fan with PST, Direct Touch Technology",34.99,ARCTIC,ACFRE00052A,https://amazon.com/dp/B07L9T4YC2?tag=pcbuilder00-20
Vetroo V5 White CPU Air Cooler w/ 5 Heat Pipes 120mm PWM Processor 150W TDP Cooler for Intel LGA 1700/1200/115X AMD Ryzen AM4 w/Addressable RGB Lighting Sync,34.99,Vetroo,V5 White,https://amazon.com/dp/B08F2FS7SR?tag=pcbuilder00-20
"Vetroo V5 Pink CPU Cooler, 120mm 5 Heat Pipes Addressable RGB & PWM Air Cooler 150w TDP Processor Cooler for Intel LGA 1700/1200/115X AMD AM4",34.99,Vetroo,V5,https://amazon.com/dp/B09XH8WQD9?tag=pcbuilder00-20
Vetroo V5 CPU Air Cooler w/ 5 Heat Pipes 120mm PWM Processor 150W TDP Fan Intel LGA 1200 115X / AMD Ryzen AM4 Universal Socket w/Addressable RGB,34.99,Vetroo,V5,https://amazon.com/dp/B08F21X2VP?tag=pcbuilder00-20
"DeepCool AK400 CPU Air Cooler 220w TDP 6mm x 4 Nickel Plated Copper Heat Pipes CPU Cooler with PWM 120mm FDB Fan 1850RPM for Intel LGA 1700/1200/1151/1150/1155 AMD AM5/AM4, Black",34.99,DEEP COOL,AK400,https://amazon.com/dp/B09PCWK7SP?tag=pcbuilder00-20
ID-COOLING IS-47-XT 47mm Height Low Profile CPU Cooler 4 Heatpipes CPU,34.99,ID-COOLING,IS-47-XT,https://amazon.com/dp/B0BLSCMXMG?tag=pcbuilder00-20
SilverStone Technology 125mm Tall CPU Heatsink for Intel Socket LGA115X/1366/2011/2066,34.99,SilverStone Technology,Krypton KR02,https://amazon.com/dp/B07S6CYK7Y?tag=pcbuilder00-20
"Dynatron R12 1u Copper Heatsink CPU Cooler Intel LGA 2011 I7, Xeon Socket R 2011",34.99,Dynatron,R12,https://amazon.com/dp/B005NBLMHQ?tag=pcbuilder00-20
Xigmatek Desktop Computer Heatsink Cooling Fan,35,Xigmatek,GAIA SD1283,https://amazon.com/dp/B006ICA49G?tag=pcbuilder00-20
Thermaltake Frio Silent 12 150W Intel/AMD 120mm CPU Cooler CL-P001-AL12BL-B Black,35.1,Thermaltake,Frio Silent 12,https://amazon.com/dp/B00TUKLAHI?tag=pcbuilder00-20
"Game Max Gamma 500 ARGB CPU Cooler, ARGB LEDs, 5 Heatpipes, 1 x 120mm",35.52,Game Max,GAMMA 500-ARGB,https://amazon.com/dp/B07PX3DVX7?tag=pcbuilder00-20
Raijintek 0r100010 CPU Cooler,35.6,Raijintek,0R100010,https://amazon.com/dp/B00LM6VDL6?tag=pcbuilder00-20
"ALSEYE W90 CPU Cooler, Temperature Displayed CPU Cooler for Small Size PC Case",35.99,ALSEYE,W90,https://amazon.com/dp/B0BNKZ1QKM?tag=pcbuilder00-20
Dynatron R24 2U CPU Cooler Active for Intel Socket 2011,36,Dynatron,R24,https://amazon.com/dp/B00CA742OG?tag=pcbuilder00-20
